timestamp,regno,url,status code
20181016 17:18,202224,http://beta.charitycommission.gov.uk/charity-details/?regid=202224&subid=0,200
20181016 17:18,202237,http://beta.charitycommission.gov.uk/charity-details/?regid=202237&subid=0,200
20181016 17:18,202242,http://beta.charitycommission.gov.uk/charity-details/?regid=202242&subid=0,200
20181016 17:19,202257,http://beta.charitycommission.gov.uk/charity-details/?regid=202257&subid=0,200
20181016 17:19,202261,http://beta.charitycommission.gov.uk/charity-details/?regid=202261&subid=0,200
20181016 17:19,202269,http://beta.charitycommission.gov.uk/charity-details/?regid=202269&subid=0,200
20181016 17:19,202277,http://beta.charitycommission.gov.uk/charity-details/?regid=202277&subid=0,200
20181016 17:19,202285,http://beta.charitycommission.gov.uk/charity-details/?regid=202285&subid=0,200
20181016 17:19,202300,http://beta.charitycommission.gov.uk/charity-details/?regid=202300&subid=0,200
20181016 17:19,202325,http://beta.charitycommission.gov.uk/charity-details/?regid=202325&subid=0,200
20181016 17:19,202348,http://beta.charitycommission.gov.uk/charity-details/?regid=202348&subid=0,200
20181016 17:19,202387,http://beta.charitycommission.gov.uk/charity-details/?regid=202387&subid=0,200
20181016 17:19,202457,http://beta.charitycommission.gov.uk/charity-details/?regid=202457&subid=0,200
20181016 17:19,202459,http://beta.charitycommission.gov.uk/charity-details/?regid=202459&subid=0,200
20181016 17:19,202478,http://beta.charitycommission.gov.uk/charity-details/?regid=202478&subid=0,200
20181016 17:19,202607,http://beta.charitycommission.gov.uk/charity-details/?regid=202607&subid=0,200
20181016 17:19,202634,http://beta.charitycommission.gov.uk/charity-details/?regid=202634&subid=0,200
20181016 17:19,202655,http://beta.charitycommission.gov.uk/charity-details/?regid=202655&subid=0,200
20181016 17:19,202688,http://beta.charitycommission.gov.uk/charity-details/?regid=202688&subid=0,200
20181016 17:19,202739,http://beta.charitycommission.gov.uk/charity-details/?regid=202739&subid=0,200
20181016 17:19,202744,http://beta.charitycommission.gov.uk/charity-details/?regid=202744&subid=0,200
20181016 17:19,202773,http://beta.charitycommission.gov.uk/charity-details/?regid=202773&subid=0,200
20181016 17:19,202795,http://beta.charitycommission.gov.uk/charity-details/?regid=202795&subid=0,200
20181016 17:19,202802,http://beta.charitycommission.gov.uk/charity-details/?regid=202802&subid=0,200
20181016 17:19,202804,http://beta.charitycommission.gov.uk/charity-details/?regid=202804&subid=0,200
20181016 17:19,200048,http://beta.charitycommission.gov.uk/charity-details/?regid=200048&subid=0,200
20181016 17:19,200074,http://beta.charitycommission.gov.uk/charity-details/?regid=200074&subid=0,200
20181016 17:19,200145,http://beta.charitycommission.gov.uk/charity-details/?regid=200145&subid=0,200
20181016 17:19,200148,http://beta.charitycommission.gov.uk/charity-details/?regid=200148&subid=0,200
20181016 17:19,200163,http://beta.charitycommission.gov.uk/charity-details/?regid=200163&subid=0,200
20181016 17:19,200165,http://beta.charitycommission.gov.uk/charity-details/?regid=200165&subid=0,200
20181016 17:19,200183,http://beta.charitycommission.gov.uk/charity-details/?regid=200183&subid=0,200
20181016 17:19,200187,http://beta.charitycommission.gov.uk/charity-details/?regid=200187&subid=0,200
20181016 17:19,200239,http://beta.charitycommission.gov.uk/charity-details/?regid=200239&subid=0,200
20181016 17:19,200299,http://beta.charitycommission.gov.uk/charity-details/?regid=200299&subid=0,200
20181016 17:19,200307,http://beta.charitycommission.gov.uk/charity-details/?regid=200307&subid=0,200
20181016 17:19,200338,http://beta.charitycommission.gov.uk/charity-details/?regid=200338&subid=0,200
20181016 17:19,200376,http://beta.charitycommission.gov.uk/charity-details/?regid=200376&subid=0,200
20181016 17:19,200445,http://beta.charitycommission.gov.uk/charity-details/?regid=200445&subid=0,200
20181016 17:19,200568,http://beta.charitycommission.gov.uk/charity-details/?regid=200568&subid=0,200
20181016 17:19,200574,http://beta.charitycommission.gov.uk/charity-details/?regid=200574&subid=0,200
20181016 17:19,200587,http://beta.charitycommission.gov.uk/charity-details/?regid=200587&subid=0,200
20181016 17:19,200789,http://beta.charitycommission.gov.uk/charity-details/?regid=200789&subid=0,200
20181016 17:19,200796,http://beta.charitycommission.gov.uk/charity-details/?regid=200796&subid=0,200
20181016 17:19,200856,http://beta.charitycommission.gov.uk/charity-details/?regid=200856&subid=0,200
20181016 17:19,200869,http://beta.charitycommission.gov.uk/charity-details/?regid=200869&subid=0,200
20181016 17:19,200950,http://beta.charitycommission.gov.uk/charity-details/?regid=200950&subid=0,200
20181016 17:19,200967,http://beta.charitycommission.gov.uk/charity-details/?regid=200967&subid=0,200
20181016 17:19,201062,http://beta.charitycommission.gov.uk/charity-details/?regid=201062&subid=0,200
20181016 17:19,201260,http://beta.charitycommission.gov.uk/charity-details/?regid=201260&subid=0,200
20181016 17:19,201269,http://beta.charitycommission.gov.uk/charity-details/?regid=201269&subid=0,200
